amount_of_labeled_dataset,least_confidence,margin,ratio_of_confidence,entropy,random
32,0.10093999999999999,0.09991999999999998,0.09991999999999998,0.09963999999999998,0.09967999999999998
64,0.10872,0.10404,0.10432,0.09978,0.10182
96,0.10497999999999999,0.10507999999999999,0.10540000000000001,0.10262,0.10306
128,0.09979999999999999,0.10470000000000002,0.10472,0.0991,0.09872
160,0.09772,0.09988,0.09988,0.09711999999999998,0.0996
192,0.0977,0.09825999999999999,0.09827999999999999,0.09839999999999999,0.09905999999999998
224,0.09767999999999999,0.09821999999999999,0.09819999999999998,0.09739999999999999,0.09931999999999999
256,0.09777999999999999,0.09821999999999999,0.10046,0.09739999999999999,0.10119999999999998
288,0.09607999999999998,0.10081999999999999,0.10066,0.09739999999999999,0.10528
320,0.09727999999999999,0.09847999999999998,0.09888,0.09739999999999999,0.09967999999999999
352,0.09779999999999998,0.0986,0.09821999999999999,0.09788,0.09845999999999999
384,0.0995,0.09899999999999999,0.10253999999999999,0.10262,0.10682
416,0.0996,0.10007999999999999,0.10388000000000001,0.10415999999999999,0.10776000000000001
448,0.10174000000000001,0.10029999999999999,0.10547999999999999,0.10422000000000001,0.11861999999999999
480,0.10177999999999998,0.10611999999999999,0.10468,0.10244,0.11872
512,0.10337999999999999,0.10817999999999998,0.1083,0.10713999999999999,0.13348
544,0.10564,0.11124,0.11321999999999999,0.11052,0.13374000000000003
576,0.10952000000000002,0.11487999999999998,0.11357999999999999,0.10843999999999998,0.13542
608,0.10785999999999998,0.11716,0.1238,0.11086,0.13808
640,0.11226,0.11914,0.1223,0.10979999999999998,0.14222
672,0.11936,0.12577999999999998,0.12722,0.11864000000000001,0.14318
704,0.12346000000000001,0.1295,0.13174,0.12266000000000002,0.1463
736,0.13141999999999998,0.1306,0.13154,0.13434,0.14278000000000002
768,0.13742000000000001,0.13038,0.13602,0.1417,0.1479
800,0.13551999999999997,0.1352,0.13966,0.16152,0.1507
832,0.14772,0.13898000000000002,0.14350000000000002,0.1535,0.15026
864,0.1548,0.139,0.14262,0.15814,0.15046
896,0.15472000000000002,0.1385,0.14351999999999998,0.17056000000000002,0.15016000000000002
928,0.15658,0.14346,0.14584000000000003,0.17054,0.1512
960,0.16060000000000002,0.14544,0.14826,0.16966,0.15155999999999997
992,0.1634,0.14615999999999998,0.15138,0.17670000000000002,0.15262
1024,0.1655,0.15289999999999998,0.15368,0.17288,0.15162
1056,0.16898000000000002,0.15242000000000003,0.15546000000000001,0.17431999999999997,0.15319999999999998
1088,0.17438,0.16012,0.15949999999999998,0.17564000000000002,0.15304
1120,0.16856,0.16317999999999996,0.16260000000000002,0.18017999999999998,0.15290000000000004
1152,0.17058,0.16548000000000002,0.16544,0.17839999999999995,0.15395999999999999
1184,0.17172,0.1685,0.16770000000000002,0.17832,0.15442000000000003
1216,0.17053999999999997,0.17134000000000002,0.1703,0.18159999999999998,0.15585999999999997
1248,0.17237999999999998,0.17636000000000002,0.17809999999999998,0.18334,0.15477999999999997
1280,0.17414,0.17786,0.17787999999999998,0.18653999999999998,0.15531999999999999
1312,0.17862000000000003,0.18148,0.1812,0.18358,0.15749999999999997
1344,0.17638,0.18508,0.18212,0.18384,0.16002
1376,0.17115999999999995,0.18968000000000002,0.18639999999999998,0.1834,0.16186
1408,0.17214000000000002,0.18982,0.18806000000000003,0.19016000000000002,0.16519999999999999
1440,0.17581999999999998,0.19516000000000003,0.1923,0.18431999999999998,0.16665999999999997
1472,0.17724,0.19574,0.192,0.1925,0.16796
1504,0.17632000000000003,0.20332,0.19192,0.19166,0.17378
1536,0.18018000000000003,0.20768,0.196,0.18856,0.17770000000000002
1568,0.1784,0.20823999999999998,0.19978,0.19039999999999999,0.18024
1600,0.17681999999999998,0.20618000000000003,0.20258000000000004,0.19148,0.18238000000000001
1632,0.18034,0.21080000000000002,0.20158,0.18772000000000003,0.18738
1664,0.17584,0.21466,0.20512000000000002,0.19338,0.18892000000000003
1696,0.18144,0.21678000000000003,0.20692,0.1936,0.19180000000000003
1728,0.18172000000000002,0.21696,0.20942,0.19774,0.19385999999999998
1760,0.18454,0.21552000000000002,0.20873999999999998,0.19708,0.19663999999999998
1792,0.1843,0.21789999999999998,0.20786,0.19894000000000003,0.19886000000000004
1824,0.18397999999999998,0.22152000000000002,0.2097,0.19914,0.20298000000000002
1856,0.18874000000000002,0.2189,0.21974,0.20276,0.20244
1888,0.18442,0.22152,0.21610000000000001,0.20478000000000002,0.20462000000000002
1920,0.19248000000000004,0.22261999999999998,0.22207999999999997,0.21095999999999998,0.20833999999999997
1952,0.19192,0.22486,0.22068,0.20214,0.20714000000000002
1984,0.19885999999999998,0.22642,0.22382,0.20272,0.21122000000000002
2016,0.18997999999999998,0.22662000000000004,0.22271999999999997,0.21014,0.2097
2048,0.1967,0.22278000000000003,0.22334000000000004,0.20963999999999997,0.21266
2080,0.19516,0.22513999999999998,0.22470000000000004,0.21464,0.21338
2112,0.20144,0.22682000000000002,0.22319999999999998,0.21414,0.21368
2144,0.20614,0.2271,0.22708000000000003,0.21464,0.21676
2176,0.20529999999999998,0.23171999999999998,0.22738000000000005,0.22227999999999998,0.21666
2208,0.21494,0.22665999999999994,0.23198,0.22665999999999994,0.22002000000000002
2240,0.20703999999999997,0.23032,0.22884000000000002,0.21759999999999996,0.21768
2272,0.2077,0.2326,0.2272,0.21344000000000002,0.22155999999999998
2304,0.21938,0.23181999999999997,0.23074000000000003,0.23049999999999998,0.2213
2336,0.21422000000000002,0.23178,0.23118,0.22154,0.22052000000000005
2368,0.21680000000000002,0.23367999999999997,0.23228,0.2277,0.22646000000000002
2400,0.21808,0.2352,0.2285,0.22426,0.22478000000000004
2432,0.2243,0.2373,0.23326000000000002,0.23120000000000002,0.22438000000000002
2464,0.22783999999999996,0.23408,0.23722,0.2405,0.2252
2496,0.22290000000000001,0.23398,0.23583999999999997,0.23318,0.22610000000000002
2528,0.22275999999999999,0.23723999999999998,0.23784,0.24602000000000004,0.22534
2560,0.22888000000000003,0.2367,0.23884000000000002,0.24603999999999998,0.23064
2592,0.23234,0.23432,0.23788000000000004,0.24912,0.22786
2624,0.23661999999999997,0.23504,0.2387,0.24556,0.23076
2656,0.23746,0.2392,0.23879999999999998,0.24802,0.23298000000000002
2688,0.23024,0.23814000000000002,0.23722000000000004,0.25196,0.23129999999999998
2720,0.23868,0.2383,0.24575999999999998,0.25022,0.23264
2752,0.23488000000000003,0.24392,0.24236000000000005,0.25366,0.23432
2784,0.2431,0.24244,0.24578000000000003,0.25167999999999996,0.23440000000000003
2816,0.25404,0.24436,0.24103999999999998,0.26434,0.23792
2848,0.24906,0.24952000000000002,0.24338,0.26772,0.2387
2880,0.25226,0.24635999999999997,0.24588000000000002,0.2629,0.23422
2912,0.24857999999999997,0.24622000000000002,0.24588000000000002,0.2636,0.23112000000000005
2944,0.24764000000000003,0.2504,0.24477999999999994,0.25734,0.23407999999999998
2976,0.24867999999999996,0.24965999999999994,0.25007999999999997,0.27142,0.23962
3008,0.25144,0.24989999999999996,0.25256,0.27321999999999996,0.23528000000000002
3040,0.25926,0.24869999999999998,0.24928,0.26661999999999997,0.23979999999999996
3072,0.25294000000000005,0.25286000000000003,0.25866,0.2728,0.23815999999999998
3104,0.25636000000000003,0.25833999999999996,0.25364000000000003,0.26652000000000003,0.23892000000000002
3136,0.25482,0.25836,0.25701999999999997,0.28056000000000003,0.23914
3168,0.26654,0.2579,0.25598,0.27232,0.24134000000000003
3200,0.25892,0.25908000000000003,0.2583,0.27286,0.24408
