amount_of_labeled_dataset,least_confidence,margin,ratio_of_confidence,entropy,random
32,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445
64,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445
96,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445
128,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445
160,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.18222222222222223
192,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.10444444444444445,0.11351851851851852
224,0.11203703703703703,0.11962962962962963,0.14,0.12481481481481481,0.11351851851851852
256,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11351851851851852
288,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11351851851851852
320,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11351851851851852
352,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11351851851851852
384,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.21611111111111111
416,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.21796296296296297
448,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.11203703703703703,0.2087037037037037
480,0.11203703703703703,0.1374074074074074,0.14,0.11203703703703703,0.20981481481481482
512,0.11203703703703703,0.18092592592592593,0.18222222222222223,0.11203703703703703,0.2075925925925926
544,0.11203703703703703,0.19777777777777777,0.2024074074074074,0.11203703703703703,0.21296296296296297
576,0.11203703703703703,0.20833333333333334,0.20981481481481482,0.11203703703703703,0.21185185185185185
608,0.11203703703703703,0.2137037037037037,0.21388888888888888,0.11203703703703703,0.20944444444444443
640,0.11203703703703703,0.21703703703703703,0.21574074074074073,0.11203703703703703,0.21851851851851853
672,0.11203703703703703,0.21944444444444444,0.21925925925925926,0.11203703703703703,0.21611111111111111
704,0.11203703703703703,0.2187037037037037,0.2190740740740741,0.11203703703703703,0.2162962962962963
736,0.11203703703703703,0.2190740740740741,0.2190740740740741,0.11203703703703703,0.21648148148148147
768,0.11203703703703703,0.2190740740740741,0.21925925925925926,0.11203703703703703,0.2175925925925926
800,0.11203703703703703,0.2190740740740741,0.21962962962962962,0.11203703703703703,0.2174074074074074
832,0.11203703703703703,0.21851851851851853,0.21981481481481482,0.11203703703703703,0.2187037037037037
864,0.11203703703703703,0.21944444444444444,0.22,0.11203703703703703,0.21796296296296297
896,0.11203703703703703,0.22,0.22,0.11203703703703703,0.21722222222222223
928,0.11203703703703703,0.22,0.22018518518518518,0.11203703703703703,0.21851851851851853
960,0.11203703703703703,0.22,0.22055555555555556,0.11203703703703703,0.2174074074074074
992,0.11203703703703703,0.22018518518518518,0.22037037037037038,0.11203703703703703,0.21944444444444444
1024,0.11203703703703703,0.22055555555555556,0.22444444444444445,0.11203703703703703,0.2190740740740741
1056,0.11203703703703703,0.21944444444444444,0.2235185185185185,0.11203703703703703,0.22037037037037038
1088,0.11203703703703703,0.2298148148148148,0.22722222222222221,0.11203703703703703,0.22277777777777777
1120,0.11203703703703703,0.22870370370370371,0.23277777777777778,0.11203703703703703,0.22277777777777777
1152,0.11203703703703703,0.23296296296296296,0.23462962962962963,0.11203703703703703,0.22666666666666666
1184,0.11203703703703703,0.2538888888888889,0.2827777777777778,0.11203703703703703,0.22870370370370371
1216,0.11203703703703703,0.2825925925925926,0.28296296296296297,0.11203703703703703,0.22666666666666666
1248,0.11203703703703703,0.28314814814814815,0.3024074074074074,0.11203703703703703,0.2788888888888889
1280,0.11203703703703703,0.30537037037037035,0.2764814814814815,0.11203703703703703,0.24537037037037038
1312,0.11203703703703703,0.33037037037037037,0.30037037037037034,0.11203703703703703,0.27111111111111114
1344,0.11203703703703703,0.32925925925925925,0.31592592592592594,0.11203703703703703,0.2898148148148148
1376,0.11203703703703703,0.2840740740740741,0.2866666666666667,0.11203703703703703,0.30148148148148146
1408,0.12351851851851851,0.31962962962962965,0.3124074074074074,0.12555555555555556,0.2966666666666667
1440,0.11314814814814815,0.37074074074074076,0.345,0.11222222222222222,0.30462962962962964
1472,0.11462962962962962,0.34555555555555556,0.3035185185185185,0.11777777777777777,0.305
1504,0.13092592592592592,0.31703703703703706,0.3896296296296296,0.1437037037037037,0.30018518518518517
1536,0.14925925925925926,0.3535185185185185,0.3718518518518519,0.15777777777777777,0.28685185185185186
1568,0.18055555555555555,0.3448148148148148,0.3511111111111111,0.17666666666666667,0.3201851851851852
1600,0.21666666666666667,0.35518518518518516,0.3616666666666667,0.19814814814814816,0.31092592592592594
1632,0.21814814814814815,0.40703703703703703,0.3861111111111111,0.21314814814814814,0.33666666666666667
1664,0.23833333333333334,0.3888888888888889,0.38981481481481484,0.23925925925925925,0.33666666666666667
1696,0.2612962962962963,0.36574074074074076,0.3466666666666667,0.235,0.3453703703703704
1728,0.2872222222222222,0.4027777777777778,0.3674074074074074,0.2601851851851852,0.3335185185185185
1760,0.25203703703703706,0.392037037037037,0.3575925925925926,0.2687037037037037,0.3314814814814815
1792,0.2838888888888889,0.36444444444444446,0.39444444444444443,0.33055555555555555,0.3592592592592593
1824,0.3088888888888889,0.4085185185185185,0.38722222222222225,0.3322222222222222,0.3390740740740741
1856,0.277037037037037,0.3801851851851852,0.39166666666666666,0.29055555555555557,0.3474074074074074
1888,0.28074074074074074,0.4046296296296296,0.4072222222222222,0.3401851851851852,0.36574074074074076
1920,0.28925925925925927,0.40555555555555556,0.39666666666666667,0.3138888888888889,0.33740740740740743
1952,0.3111111111111111,0.42592592592592593,0.40425925925925926,0.3787037037037037,0.35462962962962963
1984,0.3181481481481481,0.4187037037037037,0.3837037037037037,0.33425925925925926,0.3662962962962963
2016,0.3862962962962963,0.37907407407407406,0.39685185185185184,0.37592592592592594,0.3672222222222222
2048,0.36907407407407405,0.4272222222222222,0.4098148148148148,0.35814814814814816,0.3611111111111111
2080,0.41185185185185186,0.39685185185185184,0.36648148148148146,0.3446296296296296,0.3574074074074074
2112,0.36944444444444446,0.43666666666666665,0.41888888888888887,0.3901851851851852,0.37425925925925924
2144,0.4012962962962963,0.4325925925925926,0.43314814814814817,0.3512962962962963,0.3674074074074074
2176,0.3585185185185185,0.41888888888888887,0.38,0.3237037037037037,0.38537037037037036
2208,0.33240740740740743,0.4137037037037037,0.42148148148148146,0.37907407407407406,0.36574074074074076
2240,0.3837037037037037,0.41888888888888887,0.41574074074074074,0.3668518518518519,0.38722222222222225
2272,0.43648148148148147,0.42777777777777776,0.42833333333333334,0.3951851851851852,0.3675925925925926
2304,0.37277777777777776,0.43592592592592594,0.4288888888888889,0.4061111111111111,0.39166666666666666
2336,0.43092592592592593,0.37166666666666665,0.425,0.4148148148148148,0.39351851851851855
2368,0.41444444444444445,0.3998148148148148,0.4172222222222222,0.3996296296296296,0.3951851851851852
2400,0.41333333333333333,0.41555555555555557,0.415,0.4325925925925926,0.4012962962962963
2432,0.4224074074074074,0.42148148148148146,0.4212962962962963,0.3957407407407407,0.3877777777777778
2464,0.4275925925925926,0.42574074074074075,0.4111111111111111,0.427962962962963,0.39444444444444443
2496,0.412962962962963,0.4374074074074074,0.43777777777777777,0.4098148148148148,0.3735185185185185
2528,0.44277777777777777,0.44277777777777777,0.46074074074074073,0.42944444444444446,0.39666666666666667
2560,0.44092592592592594,0.43407407407407406,0.4312962962962963,0.44722222222222224,0.41703703703703704
2592,0.39796296296296296,0.4462962962962963,0.447037037037037,0.4275925925925926,0.40166666666666667
2624,0.4475925925925926,0.44666666666666666,0.44481481481481483,0.4038888888888889,0.3559259259259259
2656,0.42537037037037034,0.42537037037037034,0.43777777777777777,0.4338888888888889,0.3972222222222222
2688,0.42777777777777776,0.445,0.4785185185185185,0.4161111111111111,0.40370370370370373
2720,0.42148148148148146,0.4557407407407407,0.47888888888888886,0.42,0.4185185185185185
2752,0.43444444444444447,0.4683333333333333,0.46574074074074073,0.42592592592592593,0.42574074074074075
2784,0.4272222222222222,0.4790740740740741,0.4514814814814815,0.38666666666666666,0.41259259259259257
2816,0.4572222222222222,0.44851851851851854,0.4587037037037037,0.42962962962962964,0.445
2848,0.44925925925925925,0.43555555555555553,0.4727777777777778,0.4198148148148148,0.42
2880,0.4362962962962963,0.46703703703703703,0.4701851851851852,0.4577777777777778,0.4111111111111111
2912,0.4461111111111111,0.45796296296296296,0.44185185185185183,0.4216666666666667,0.4048148148148148
2944,0.46370370370370373,0.4688888888888889,0.4672222222222222,0.4524074074074074,0.4444444444444444
2976,0.44037037037037036,0.46555555555555556,0.45796296296296296,0.4338888888888889,0.43796296296296294
3008,0.46555555555555556,0.4861111111111111,0.47685185185185186,0.45537037037037037,0.4262962962962963
3040,0.44981481481481483,0.46,0.47703703703703704,0.4538888888888889,0.4014814814814815
3072,0.4633333333333333,0.49092592592592593,0.452037037037037,0.43222222222222223,0.4437037037037037
3104,0.48685185185185187,0.4688888888888889,0.5185185185185185,0.4709259259259259,0.40074074074074073
3136,0.425,0.452037037037037,0.475,0.44277777777777777,0.4085185185185185
3168,0.4653703703703704,0.46425925925925926,0.5359259259259259,0.465,0.44296296296296295
3200,0.4601851851851852,0.5172222222222222,0.4988888888888889,0.4609259259259259,0.51
