amount_of_labeled_dataset,least_confidence,margin,ratio_of_confidence,entropy,random
2016,0.20215999999999998,0.2237,0.22346,0.20007999999999998,0.20908000000000002
2048,0.20204,0.22584000000000004,0.22687999999999997,0.20517999999999997,0.21144
2080,0.20448,0.22227999999999998,0.22225999999999999,0.20456000000000002,0.21412
2112,0.21236000000000002,0.22302,0.22498,0.20698,0.21348000000000003
2144,0.20928,0.22664,0.22601999999999997,0.20544,0.21625999999999998
2176,0.21076,0.22738,0.22462,0.20564,0.21902
2208,0.21329999999999996,0.23145999999999994,0.2272,0.213,0.21925999999999995
2240,0.21746,0.23410000000000003,0.22526000000000002,0.207,0.22202000000000002
2272,0.21919999999999998,0.23209999999999997,0.23204000000000002,0.21033999999999997,0.21631999999999998
2304,0.21477999999999997,0.23476,0.22876000000000002,0.21896,0.22197999999999998
2336,0.22296000000000005,0.23224,0.23143999999999995,0.22261999999999998,0.21983999999999998
2368,0.22512000000000004,0.23198,0.23142000000000004,0.21610000000000001,0.22212
2400,0.2319,0.23312,0.2338,0.22383999999999998,0.2257
2432,0.2351,0.23179999999999995,0.23042,0.21711999999999998,0.22599999999999998
2464,0.23824,0.23048000000000002,0.2371,0.23014,0.22515999999999997
2496,0.23376000000000002,0.23459999999999998,0.2352,0.22598000000000001,0.23020000000000002
2528,0.23643999999999998,0.23349999999999999,0.23811999999999997,0.22282000000000002,0.22942
2560,0.23874,0.2326,0.23896,0.23708,0.22782
2592,0.24728,0.23850000000000002,0.23908000000000001,0.23138,0.22861999999999996
2624,0.2408200000000001,0.23710000000000003,0.24133999999999997,0.24134000000000003,0.23001999999999997
2656,0.24242,0.23758000000000004,0.24730000000000002,0.2404,0.23128000000000007
2688,0.24626,0.23898000000000003,0.24115999999999999,0.23899999999999996,0.23315999999999998
2720,0.25182,0.23292000000000002,0.24506,0.24620000000000003,0.23515999999999998
2752,0.2501,0.23801999999999998,0.24358000000000005,0.24181999999999998,0.23424
2784,0.25046,0.24356,0.2419,0.248,0.24006
2816,0.26456,0.24012000000000003,0.24678,0.25511999999999996,0.23215999999999998
2848,0.25338000000000005,0.24728,0.24312,0.2551800000000001,0.23256000000000002
2880,0.25443999999999994,0.24237999999999998,0.23984,0.25106,0.24056000000000002
2912,0.26132,0.2424,0.24951999999999996,0.2624,0.2371
2944,0.25667999999999996,0.24646000000000004,0.24855999999999998,0.25474,0.24076
2976,0.25687999999999994,0.24452,0.24836,0.26427999999999996,0.24314
3008,0.26333999999999996,0.24496,0.25274,0.26149999999999995,0.24318000000000004
3040,0.27258,0.24657999999999997,0.24908000000000002,0.2572,0.23712
3072,0.27114000000000005,0.2549,0.25301999999999997,0.2593,0.24402000000000004
3104,0.25884,0.25364000000000003,0.25612,0.27146000000000003,0.24232
3136,0.26938,0.25624,0.25748,0.27338000000000007,0.24424
3168,0.27305999999999997,0.26186,0.25384,0.27662,0.24632
3200,0.2733,0.26004000000000005,0.25978,0.27025999999999994,0.24653999999999998
