amount_of_labeled_dataset,least_confidence,margin,ratio_of_confidence,entropy,random
10496,0.055880000000000006,0.05484,0.055299999999999995,0.055580000000000004,0.0553
10624,0.05526,0.05567999999999999,0.05576,0.05484,0.055319999999999994
10752,0.05589999999999999,0.05736000000000001,0.05600000000000001,0.055720000000000006,0.055999999999999994
10880,0.05700000000000001,0.05702,0.05720000000000001,0.05498000000000001,0.05684
11008,0.056420000000000005,0.05798,0.05672000000000001,0.057300000000000004,0.05758
11136,0.05786000000000001,0.05754,0.05798,0.057499999999999996,0.058620000000000005
11264,0.05855999999999999,0.05854,0.05766,0.05804,0.058440000000000006
11392,0.05750000000000001,0.05911999999999999,0.06028,0.05758,0.05834
11520,0.05957999999999999,0.05936,0.059160000000000004,0.057620000000000005,0.05944000000000001
11648,0.058660000000000004,0.06008,0.05960000000000001,0.05836,0.06074
11776,0.059419999999999994,0.06133999999999999,0.0605,0.05902,0.06044000000000001
11904,0.06078,0.06177999999999999,0.060399999999999995,0.059300000000000005,0.0621
12032,0.060840000000000005,0.06251999999999999,0.06216000000000001,0.06028,0.06183999999999999
12160,0.062419999999999996,0.06208,0.06176,0.06105999999999999,0.06262
12288,0.06158000000000001,0.06336,0.06334000000000001,0.060840000000000005,0.06323999999999999
12416,0.06208,0.06466,0.062439999999999996,0.0612,0.06280000000000001
12544,0.06232000000000001,0.06478,0.06292,0.061840000000000006,0.06414
12672,0.06428,0.06454,0.0639,0.06235999999999999,0.06482
12800,0.06412,0.06562,0.065,0.06314,0.0664
